 <-1> 05/08/2021 12:57:26.259     [Info   ] - Starts Loading Component : C:\entwicklung47\Add_On\UserFunctionality\UserFunctionality.ecf 
 <-1> 05/08/2021 12:57:26.299     [Info   ] - Starts Loading Component : System.Windows.Forms 
 <-1> 05/08/2021 12:57:26.306     [Info   ] - Ends Loading Component : System.Windows.Forms 
 <-1> 05/08/2021 12:57:26.306     [Info   ] - Starts Loading Component : System.Drawing 
 <-1> 05/08/2021 12:57:26.309     [Info   ] - Ends Loading Component : System.Drawing 
 <-1> 05/08/2021 12:57:26.309     [Info   ] - Starts Loading Component : System 
 <-1> 05/08/2021 12:57:26.317     [Info   ] - Ends Loading Component : System 
 <-1> 05/08/2021 12:57:26.317     [Info   ] - Starts Loading Component : System.Data 
 <-1> 05/08/2021 12:57:26.325     [Info   ] - Ends Loading Component : System.Data 
 <-1> 05/08/2021 12:57:26.326     [Info   ] - Starts Loading Component : Microsoft.Office.Interop.Excel 
 <-1> 05/08/2021 12:57:26.333     [Info   ] - Ends Loading Component : Microsoft.Office.Interop.Excel 
 <-1> 05/08/2021 12:57:26.333     [Info   ] - Starts Loading Component : Microsoft.CSharp 
 <-1> 05/08/2021 12:57:26.337     [Info   ] - Ends Loading Component : Microsoft.CSharp 
 <-1> 05/08/2021 12:57:26.337     [Info   ] - Starts Loading Component : System.Core 
 <-1> 05/08/2021 12:57:26.342     [Info   ] - Ends Loading Component : System.Core 
 <-1> 05/08/2021 12:57:26.368     [Info   ] - Ends Loading Component : C:\entwicklung47\Add_On\UserFunctionality\UserFunctionality.ecf 
 <-1> 05/08/2021 13:12:10.192     [Info   ] - Error loading component: Newtonsoft.Json
 <-1> 05/08/2021 13:12:10.192     [Info   ] - Starts Loading Component : System.IO 
 <-1> 05/08/2021 13:12:10.196     [Info   ] - Ends Loading Component : System.IO 
 <-1> 05/08/2021 13:12:10.196     [Info   ] - Starts Loading Component : System 
 <-1> 05/08/2021 13:12:10.198     [Info   ] - Error loading component: System
 <-1> 05/08/2021 13:12:10.198     [Info   ] - Starts Loading Component : EPPlus 
 <-1> 05/08/2021 13:12:10.200     [Info   ] - Error loading component: EPPlus
 <-1> 05/08/2021 13:12:10.200     [Info   ] - Starts Loading Component : Newtonsoft.Json 
 <-1> 05/08/2021 13:12:10.202     [Info   ] - Error loading component: Newtonsoft.Json
 <-1> 05/08/2021 13:12:10.202     [Info   ] - Starts Loading Component : System 
 <-1> 05/08/2021 13:12:10.204     [Info   ] - Error loading component: System
 <-1> 05/08/2021 13:12:10.204     [Info   ] - Starts Loading Component : EPPlus 
 <-1> 05/08/2021 13:12:10.206     [Info   ] - Error loading component: EPPlus
 <-1> 05/08/2021 13:12:10.206     [Info   ] - Starts Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFRefDef.ecf 
 <-1> 05/08/2021 13:12:10.603     [Info   ] - Ends Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFRefDef.ecf 
 <-1> 05/08/2021 13:12:10.603     [Info   ] - Starts Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\SFSuccessKPI.ecf 
 <-1> 05/08/2021 13:12:10.695     [Info   ] - Starts Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFRefDef.ecf 
 <-1> 05/08/2021 13:12:11.069     [Info   ] - Ends Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFRefDef.ecf 
 <-1> 05/08/2021 13:12:11.076     [Info   ] - Ends Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\SFSuccessKPI.ecf 
 <-1> 05/08/2021 13:12:11.077     [Info   ] - Starts Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\SFAutorisierung.ecf 
 <-1> 05/08/2021 13:12:11.146     [Info   ] - Starts Loading Component : System.IO.Compression.FileSystem 
 <-1> 05/08/2021 13:12:11.162     [Info   ] - Ends Loading Component : System.IO.Compression.FileSystem 
 <-1> 05/08/2021 13:12:11.162     [Info   ] - Starts Loading Component : ICSharpCode.SharpZipLib 
 <-1> 05/08/2021 13:12:11.163     [Info   ] - Error loading component: ICSharpCode.SharpZipLib
 <-1> 05/08/2021 13:12:11.163     [Info   ] - Starts Loading Component : System.Net 
 <-1> 05/08/2021 13:12:11.168     [Info   ] - Ends Loading Component : System.Net 
 <-1> 05/08/2021 13:12:11.168     [Info   ] - Starts Loading Component : ICSharpCode.SharpZipLib 
 <-1> 05/08/2021 13:12:11.169     [Info   ] - Error loading component: ICSharpCode.SharpZipLib
 <-1> 05/08/2021 13:12:11.221     [Error  ] - Failed to Load Assembly : "C:\entwicklung47\ICSharpCode.SharpZipLib.dll"
"Die Datei oder Assembly &quot;ICSharpCode.SharpZipLib.dll&quot; oder eine Abhängigkeit davon wurde nicht gefunden. Das System kann die angegebene Datei nicht finden."
 <-1> 05/08/2021 13:12:11.222     [Info   ] - Starts Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFRefDef.ecf 
 <-1> 05/08/2021 13:12:11.618     [Info   ] - Ends Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFRefDef.ecf 
 <-1> 05/08/2021 13:12:11.618     [Info   ] - Starts Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\SFUserFunctionality33.ecf 
 <-1> 05/08/2021 13:12:11.662     [Info   ] - Starts Loading Component : System.Windows.Forms 
 <-1> 05/08/2021 13:12:11.664     [Info   ] - Error loading component: System.Windows.Forms
 <-1> 05/08/2021 13:12:11.665     [Info   ] - Starts Loading Component : System.Drawing 
 <-1> 05/08/2021 13:12:11.667     [Info   ] - Error loading component: System.Drawing
 <-1> 05/08/2021 13:12:11.667     [Info   ] - Starts Loading Component : System 
 <-1> 05/08/2021 13:12:11.669     [Info   ] - Error loading component: System
 <-1> 05/08/2021 13:12:11.669     [Info   ] - Starts Loading Component : System.Data 
 <-1> 05/08/2021 13:12:11.671     [Info   ] - Error loading component: System.Data
 <-1> 05/08/2021 13:12:11.671     [Info   ] - Starts Loading Component : Microsoft.Office.Interop.Excel 
 <-1> 05/08/2021 13:12:11.678     [Info   ] - Ends Loading Component : Microsoft.Office.Interop.Excel 
 <-1> 05/08/2021 13:12:11.678     [Info   ] - Starts Loading Component : Microsoft.CSharp 
 <-1> 05/08/2021 13:12:11.683     [Info   ] - Ends Loading Component : Microsoft.CSharp 
 <-1> 05/08/2021 13:12:11.683     [Info   ] - Starts Loading Component : System.Core 
 <-1> 05/08/2021 13:12:11.685     [Info   ] - Error loading component: System.Core
 <-1> 05/08/2021 13:12:11.685     [Info   ] - Starts Loading Component : System.Windows.Forms 
 <-1> 05/08/2021 13:12:11.687     [Info   ] - Error loading component: System.Windows.Forms
 <-1> 05/08/2021 13:12:11.687     [Info   ] - Starts Loading Component : System.Drawing 
 <-1> 05/08/2021 13:12:11.689     [Info   ] - Error loading component: System.Drawing
 <-1> 05/08/2021 13:12:11.690     [Info   ] - Starts Loading Component : System 
 <-1> 05/08/2021 13:12:11.692     [Info   ] - Error loading component: System
 <-1> 05/08/2021 13:12:11.692     [Info   ] - Starts Loading Component : System.Data 
 <-1> 05/08/2021 13:12:11.694     [Info   ] - Error loading component: System.Data
 <-1> 05/08/2021 13:12:11.694     [Info   ] - Starts Loading Component : System.Core 
 <-1> 05/08/2021 13:12:11.696     [Info   ] - Error loading component: System.Core
 <-1> 05/08/2021 13:12:12.033     [Info   ] - Ends Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\SFUserFunctionality33.ecf 
 <-1> 05/08/2021 13:12:12.099     [Info   ] - Ends Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\SFAutorisierung.ecf 
 <-1> 05/08/2021 13:12:12.127     [Info   ] - Ends Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFSPA.ecf 
 <-1> 05/08/2021 13:12:12.127     [Info   ] - Starts Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\SFSuccessKPI.ecf 
 <-1> 05/08/2021 13:12:12.128     [Info   ] - Ends Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\SFSuccessKPI.ecf 
 <-1> 05/08/2021 13:12:12.128     [Info   ] - Starts Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFUserFunctionality33.ecf 
 <-1> 05/08/2021 13:12:12.174     [Info   ] - Starts Loading Component : System.Windows.Forms 
 <-1> 05/08/2021 13:12:12.177     [Info   ] - Error loading component: System.Windows.Forms
 <-1> 05/08/2021 13:12:12.177     [Info   ] - Starts Loading Component : System.Drawing 
 <-1> 05/08/2021 13:12:12.179     [Info   ] - Error loading component: System.Drawing
 <-1> 05/08/2021 13:12:12.179     [Info   ] - Starts Loading Component : System 
 <-1> 05/08/2021 13:12:12.181     [Info   ] - Error loading component: System
 <-1> 05/08/2021 13:12:12.182     [Info   ] - Starts Loading Component : System.Data 
 <-1> 05/08/2021 13:12:12.183     [Info   ] - Error loading component: System.Data
 <-1> 05/08/2021 13:12:12.183     [Info   ] - Starts Loading Component : Microsoft.Office.Interop.Excel 
 <-1> 05/08/2021 13:12:12.186     [Info   ] - Error loading component: Microsoft.Office.Interop.Excel
 <-1> 05/08/2021 13:12:12.186     [Info   ] - Starts Loading Component : Microsoft.CSharp 
 <-1> 05/08/2021 13:12:12.188     [Info   ] - Error loading component: Microsoft.CSharp
 <-1> 05/08/2021 13:12:12.188     [Info   ] - Starts Loading Component : System.Core 
 <-1> 05/08/2021 13:12:12.190     [Info   ] - Error loading component: System.Core
 <-1> 05/08/2021 13:12:12.543     [Info   ] - Ends Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFUserFunctionality33.ecf 
 <-1> 05/08/2021 13:12:12.544     [Info   ] - Starts Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\SFAutorisierung.ecf 
 <-1> 05/08/2021 13:12:12.544     [Info   ] - Ends Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\SFAutorisierung.ecf 
 <-1> 05/08/2021 13:12:12.545     [Info   ] - Starts Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\SpaceProgs.ecf 
 <-1> 05/08/2021 13:12:12.611     [Info   ] - Starts Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFRefDef.ecf 
 <-1> 05/08/2021 13:12:12.987     [Info   ] - Ends Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFRefDef.ecf 
 <-1> 05/08/2021 13:12:13.155     [Info   ] - Ends Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\SpaceProgs.ecf 
 <-1> 05/08/2021 13:12:13.491     [Info   ] -   The project was successfully opened.
 <-1> 05/08/2021 13:20:46.604     [Info   ] - Starts Loading Component : System.Drawing 
 <-1> 05/08/2021 13:20:46.608     [Info   ] - Ends Loading Component : System.Drawing 
 <-1> 05/08/2021 13:20:46.608     [Info   ] - Starts Loading Component : System.Windows.Forms 
 <-1> 05/08/2021 13:20:46.617     [Info   ] - Ends Loading Component : System.Windows.Forms 
 <-1> 05/08/2021 13:20:46.618     [Info   ] - Starts Loading Component : System 
 <-1> 05/08/2021 13:20:46.626     [Info   ] - Ends Loading Component : System 
 <-1> 05/08/2021 13:20:46.626     [Info   ] - Starts Loading Component : CrystalDecisions.Windows.Forms 
 <-1> 05/08/2021 13:20:46.628     [Info   ] - Ends Loading Component : CrystalDecisions.Windows.Forms 
 <-1> 05/08/2021 13:20:46.629     [Info   ] - Starts Loading Component : CrystalDecisions.CrystalReports.Engine 
 <-1> 05/08/2021 13:20:46.632     [Info   ] - Ends Loading Component : CrystalDecisions.CrystalReports.Engine 
 <-1> 05/08/2021 13:20:46.633     [Info   ] - Starts Loading Component : CrystalDecisions.Shared 
 <-1> 05/08/2021 13:20:46.636     [Info   ] - Ends Loading Component : CrystalDecisions.Shared 
 <-1> 05/08/2021 13:20:46.637     [Info   ] - Starts Loading Component : System.Printing 
 <-1> 05/08/2021 13:20:46.640     [Info   ] - Ends Loading Component : System.Printing 
 <-1> 05/08/2021 13:20:46.640     [Info   ] - Starts Loading Component : ReachFramework 
 <-1> 05/08/2021 13:20:46.650     [Info   ] - Ends Loading Component : ReachFramework 
 <-1> 05/08/2021 13:20:46.650     [Info   ] - Starts Loading Component : Microsoft.mshtml 
 <-1> 05/08/2021 13:20:46.656     [Info   ] - Ends Loading Component : Microsoft.mshtml 
 <-1> 05/08/2021 13:20:46.656     [Info   ] - Starts Loading Component : Newtonsoft.Json 
 <-1> 05/08/2021 13:20:46.663     [Info   ] - Ends Loading Component : Newtonsoft.Json 
 <-1> 05/08/2021 13:20:46.663     [Info   ] - Starts Loading Component : TECIT.TBarCode 
 <-1> 05/08/2021 13:20:46.665     [Info   ] - Ends Loading Component : TECIT.TBarCode 
 <-1> 05/08/2021 13:20:46.666     [Info   ] - Starts Loading Component : Xceed.Words.NET 
 <-1> 05/08/2021 13:20:46.668     [Info   ] - Ends Loading Component : Xceed.Words.NET 
 <-1> 05/08/2021 13:20:46.668     [Info   ] - Starts Loading Component : System.Data 
 <-1> 05/08/2021 13:20:46.675     [Info   ] - Ends Loading Component : System.Data 
 <-1> 05/08/2021 13:20:46.675     [Info   ] - Starts Loading Component : exontrol.extree 
 <-1> 05/08/2021 13:20:46.677     [Info   ] - Ends Loading Component : exontrol.extree 
 <-1> 05/08/2021 13:20:46.678     [Info   ] - Starts Loading Component : System.Linq 
 <-1> 05/08/2021 13:20:46.682     [Info   ] - Ends Loading Component : System.Linq 
 <-1> 05/08/2021 13:20:46.683     [Info   ] - Starts Loading Component : EPPlus 
 <-1> 05/08/2021 13:20:46.688     [Info   ] - Ends Loading Component : EPPlus 
 <-1> 05/08/2021 13:20:46.688     [Info   ] - Starts Loading Component : System.Xml.Linq 
 <-1> 05/08/2021 13:20:46.693     [Info   ] - Ends Loading Component : System.Xml.Linq 
 <-1> 05/08/2021 13:20:46.693     [Info   ] - Starts Loading Component : System.Core 
 <-1> 05/08/2021 13:20:46.698     [Info   ] - Ends Loading Component : System.Core 
 <-1> 05/08/2021 13:20:46.698     [Info   ] - Starts Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFRefDef.ecf 
 <-1> 05/08/2021 13:20:46.943     [Info   ] - Starts Loading Component : System.Windows.Forms 
 <-1> 05/08/2021 13:20:46.945     [Info   ] - Error loading component: System.Windows.Forms
 <-1> 05/08/2021 13:20:46.946     [Info   ] - Starts Loading Component : System.Drawing 
 <-1> 05/08/2021 13:20:46.948     [Info   ] - Error loading component: System.Drawing
 <-1> 05/08/2021 13:20:46.948     [Info   ] - Starts Loading Component : CrystalDecisions.Windows.Forms 
 <-1> 05/08/2021 13:20:46.950     [Info   ] - Error loading component: CrystalDecisions.Windows.Forms
 <-1> 05/08/2021 13:20:46.951     [Info   ] - Starts Loading Component : CrystalDecisions.ReportAppServer.ClientDoc 
 <-1> 05/08/2021 13:20:46.955     [Info   ] - Ends Loading Component : CrystalDecisions.ReportAppServer.ClientDoc 
 <-1> 05/08/2021 13:20:46.955     [Info   ] - Starts Loading Component : CrystalDecisions.Shared 
 <-1> 05/08/2021 13:20:46.957     [Info   ] - Error loading component: CrystalDecisions.Shared
 <-1> 05/08/2021 13:20:46.957     [Info   ] - Starts Loading Component : CrystalDecisions.CrystalReports.Engine 
 <-1> 05/08/2021 13:20:46.959     [Info   ] - Error loading component: CrystalDecisions.CrystalReports.Engine
 <-1> 05/08/2021 13:20:46.959     [Info   ] - Starts Loading Component : CrystalDecisions.ReportAppServer.DataDefModel 
 <-1> 05/08/2021 13:20:46.963     [Info   ] - Ends Loading Component : CrystalDecisions.ReportAppServer.DataDefModel 
 <-1> 05/08/2021 13:20:46.963     [Info   ] - Starts Loading Component : CrystalDecisions.ReportAppServer.ReportDefModel 
 <-1> 05/08/2021 13:20:46.967     [Info   ] - Ends Loading Component : CrystalDecisions.ReportAppServer.ReportDefModel 
 <-1> 05/08/2021 13:20:46.968     [Info   ] - Starts Loading Component : CrystalDecisions.ReportAppServer.Controllers 
 <-1> 05/08/2021 13:20:46.972     [Info   ] - Ends Loading Component : CrystalDecisions.ReportAppServer.Controllers 
 <-1> 05/08/2021 13:20:46.972     [Info   ] - Starts Loading Component : DocumentFormat.OpenXml 
 <-1> 05/08/2021 13:20:46.999     [Info   ] - Ends Loading Component : DocumentFormat.OpenXml 
 <-1> 05/08/2021 13:20:47.000     [Info   ] - Starts Loading Component : System 
 <-1> 05/08/2021 13:20:47.002     [Info   ] - Error loading component: System
 <-1> 05/08/2021 13:20:47.002     [Info   ] - Starts Loading Component : System.Core 
 <-1> 05/08/2021 13:20:47.004     [Info   ] - Error loading component: System.Core
 <-1> 05/08/2021 13:20:47.004     [Info   ] - Starts Loading Component : Microsoft.Exchange.WebServices 
 <-1> 05/08/2021 13:20:47.012     [Info   ] - Ends Loading Component : Microsoft.Exchange.WebServices 
 <-1> 05/08/2021 13:20:47.012     [Info   ] - Starts Loading Component : System.Data 
 <-1> 05/08/2021 13:20:47.014     [Info   ] - Error loading component: System.Data
 <-1> 05/08/2021 13:20:47.014     [Info   ] - Starts Loading Component : System.Web 
 <-1> 05/08/2021 13:20:47.034     [Info   ] - Ends Loading Component : System.Web 
 <-1> 05/08/2021 13:20:47.035     [Info   ] - Starts Loading Component : Newtonsoft.Json 
 <-1> 05/08/2021 13:20:47.036     [Info   ] - Error loading component: Newtonsoft.Json
 <-1> 05/08/2021 13:20:47.037     [Info   ] - Starts Loading Component : pdf-xpansion-net40-x86 
 <-1> 05/08/2021 13:20:47.042     [Info   ] - Ends Loading Component : pdf-xpansion-net40-x86 
 <-1> 05/08/2021 13:20:47.042     [Info   ] - Starts Loading Component : System.Windows.Forms 
 <-1> 05/08/2021 13:20:47.044     [Info   ] - Error loading component: System.Windows.Forms
 <-1> 05/08/2021 13:20:47.045     [Info   ] - Starts Loading Component : System.Drawing 
 <-1> 05/08/2021 13:20:47.047     [Info   ] - Error loading component: System.Drawing
 <-1> 05/08/2021 13:20:47.047     [Info   ] - Starts Loading Component : CrystalDecisions.Windows.Forms 
 <-1> 05/08/2021 13:20:47.049     [Info   ] - Error loading component: CrystalDecisions.Windows.Forms
 <-1> 05/08/2021 13:20:47.049     [Info   ] - Starts Loading Component : CrystalDecisions.Shared 
 <-1> 05/08/2021 13:20:47.051     [Info   ] - Error loading component: CrystalDecisions.Shared
 <-1> 05/08/2021 13:20:47.051     [Info   ] - Starts Loading Component : CrystalDecisions.CrystalReports.Engine 
 <-1> 05/08/2021 13:20:47.053     [Info   ] - Error loading component: CrystalDecisions.CrystalReports.Engine
 <-1> 05/08/2021 13:20:47.053     [Info   ] - Starts Loading Component : System 
 <-1> 05/08/2021 13:20:47.055     [Info   ] - Error loading component: System
 <-1> 05/08/2021 13:20:47.055     [Info   ] - Starts Loading Component : System.Core 
 <-1> 05/08/2021 13:20:47.058     [Info   ] - Error loading component: System.Core
 <-1> 05/08/2021 13:20:47.058     [Info   ] - Starts Loading Component : System.Data 
 <-1> 05/08/2021 13:20:47.059     [Info   ] - Error loading component: System.Data
 <-1> 05/08/2021 13:20:47.060     [Info   ] - Starts Loading Component : Newtonsoft.Json 
 <-1> 05/08/2021 13:20:47.061     [Info   ] - Error loading component: Newtonsoft.Json
 <-1> 05/08/2021 13:20:47.933     [Info   ] - Ends Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFRefDef.ecf 
 <-1> 05/08/2021 13:20:47.933     [Info   ] - Starts Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFSPA.ecf 
 <-1> 05/08/2021 13:20:48.079     [Info   ] - Starts Loading Component : Newtonsoft.Json 
 <-1> 05/08/2021 13:20:48.081     [Info   ] - Error loading component: Newtonsoft.Json
 <-1> 05/08/2021 13:20:48.081     [Info   ] - Starts Loading Component : System.IO 
 <-1> 05/08/2021 13:20:48.086     [Info   ] - Ends Loading Component : System.IO 
 <-1> 05/08/2021 13:20:48.086     [Info   ] - Starts Loading Component : System 
 <-1> 05/08/2021 13:20:48.089     [Info   ] - Error loading component: System
 <-1> 05/08/2021 13:20:48.089     [Info   ] - Starts Loading Component : EPPlus 
 <-1> 05/08/2021 13:20:48.091     [Info   ] - Error loading component: EPPlus
 <-1> 05/08/2021 13:20:48.091     [Info   ] - Starts Loading Component : Newtonsoft.Json 
 <-1> 05/08/2021 13:20:48.093     [Info   ] - Error loading component: Newtonsoft.Json
 <-1> 05/08/2021 13:20:48.093     [Info   ] - Starts Loading Component : System 
 <-1> 05/08/2021 13:20:48.096     [Info   ] - Error loading component: System
 <-1> 05/08/2021 13:20:48.096     [Info   ] - Starts Loading Component : EPPlus 
 <-1> 05/08/2021 13:20:48.098     [Info   ] - Error loading component: EPPlus
 <-1> 05/08/2021 13:20:48.098     [Info   ] - Starts Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFRefDef.ecf 
 <-1> 05/08/2021 13:20:48.492     [Info   ] - Ends Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFRefDef.ecf 
 <-1> 05/08/2021 13:20:48.493     [Info   ] - Starts Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\SFSuccessKPI.ecf 
 <-1> 05/08/2021 13:20:48.582     [Info   ] - Starts Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFRefDef.ecf 
 <-1> 05/08/2021 13:20:48.949     [Info   ] - Ends Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFRefDef.ecf 
 <-1> 05/08/2021 13:20:48.957     [Info   ] - Ends Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\SFSuccessKPI.ecf 
 <-1> 05/08/2021 13:20:48.957     [Info   ] - Starts Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\SFAutorisierung.ecf 
 <-1> 05/08/2021 13:20:49.025     [Info   ] - Starts Loading Component : System.IO.Compression.FileSystem 
 <-1> 05/08/2021 13:20:49.030     [Info   ] - Ends Loading Component : System.IO.Compression.FileSystem 
 <-1> 05/08/2021 13:20:49.030     [Info   ] - Starts Loading Component : ICSharpCode.SharpZipLib 
 <-1> 05/08/2021 13:20:49.031     [Info   ] - Error loading component: ICSharpCode.SharpZipLib
 <-1> 05/08/2021 13:20:49.031     [Info   ] - Starts Loading Component : System.Net 
 <-1> 05/08/2021 13:20:49.035     [Info   ] - Ends Loading Component : System.Net 
 <-1> 05/08/2021 13:20:49.035     [Info   ] - Starts Loading Component : ICSharpCode.SharpZipLib 
 <-1> 05/08/2021 13:20:49.036     [Info   ] - Error loading component: ICSharpCode.SharpZipLib
 <-1> 05/08/2021 13:20:49.098     [Error  ] - Failed to Load Assembly : "C:\entwicklung47\ICSharpCode.SharpZipLib.dll"
"Die Datei oder Assembly &quot;ICSharpCode.SharpZipLib.dll&quot; oder eine Abhängigkeit davon wurde nicht gefunden. Das System kann die angegebene Datei nicht finden."
 <-1> 05/08/2021 13:20:49.099     [Info   ] - Starts Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFRefDef.ecf 
 <-1> 05/08/2021 13:20:49.491     [Info   ] - Ends Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFRefDef.ecf 
 <-1> 05/08/2021 13:20:49.492     [Info   ] - Starts Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\SFUserFunctionality33.ecf 
 <-1> 05/08/2021 13:20:49.534     [Info   ] - Starts Loading Component : System.Windows.Forms 
 <-1> 05/08/2021 13:20:49.536     [Info   ] - Error loading component: System.Windows.Forms
 <-1> 05/08/2021 13:20:49.536     [Info   ] - Starts Loading Component : System.Drawing 
 <-1> 05/08/2021 13:20:49.538     [Info   ] - Error loading component: System.Drawing
 <-1> 05/08/2021 13:20:49.539     [Info   ] - Starts Loading Component : System 
 <-1> 05/08/2021 13:20:49.541     [Info   ] - Error loading component: System
 <-1> 05/08/2021 13:20:49.541     [Info   ] - Starts Loading Component : System.Data 
 <-1> 05/08/2021 13:20:49.543     [Info   ] - Error loading component: System.Data
 <-1> 05/08/2021 13:20:49.543     [Info   ] - Starts Loading Component : Microsoft.Office.Interop.Excel 
 <-1> 05/08/2021 13:20:49.562     [Info   ] - Ends Loading Component : Microsoft.Office.Interop.Excel 
 <-1> 05/08/2021 13:20:49.563     [Info   ] - Starts Loading Component : Microsoft.CSharp 
 <-1> 05/08/2021 13:20:49.567     [Info   ] - Ends Loading Component : Microsoft.CSharp 
 <-1> 05/08/2021 13:20:49.567     [Info   ] - Starts Loading Component : System.Core 
 <-1> 05/08/2021 13:20:49.569     [Info   ] - Error loading component: System.Core
 <-1> 05/08/2021 13:20:49.569     [Info   ] - Starts Loading Component : System.Windows.Forms 
 <-1> 05/08/2021 13:20:49.571     [Info   ] - Error loading component: System.Windows.Forms
 <-1> 05/08/2021 13:20:49.572     [Info   ] - Starts Loading Component : System.Drawing 
 <-1> 05/08/2021 13:20:49.574     [Info   ] - Error loading component: System.Drawing
 <-1> 05/08/2021 13:20:49.574     [Info   ] - Starts Loading Component : System 
 <-1> 05/08/2021 13:20:49.576     [Info   ] - Error loading component: System
 <-1> 05/08/2021 13:20:49.576     [Info   ] - Starts Loading Component : System.Data 
 <-1> 05/08/2021 13:20:49.578     [Info   ] - Error loading component: System.Data
 <-1> 05/08/2021 13:20:49.578     [Info   ] - Starts Loading Component : System.Core 
 <-1> 05/08/2021 13:20:49.580     [Info   ] - Error loading component: System.Core
 <-1> 05/08/2021 13:20:49.939     [Info   ] - Ends Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\SFUserFunctionality33.ecf 
 <-1> 05/08/2021 13:20:50.004     [Info   ] - Ends Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\SFAutorisierung.ecf 
 <-1> 05/08/2021 13:20:50.033     [Info   ] - Ends Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFSPA.ecf 
 <-1> 05/08/2021 13:20:50.033     [Info   ] - Starts Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\SFSuccessKPI.ecf 
 <-1> 05/08/2021 13:20:50.034     [Info   ] - Ends Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\SFSuccessKPI.ecf 
 <-1> 05/08/2021 13:20:50.035     [Info   ] - Starts Loading Component : \\bsvnt10\Arbeitsplatz\Entwicklung\Firmware\ECF_XPA47\\SFUserFunctionality33.ecf 
 <-1> 05/08/2021 13:20:50.075     [Info   ] - Starts Loading Component : System.Windows.Forms 
 <-1> 05/08/2021 13:20:50.077     [Info   ] - Error loading component: System.Windows.Forms
 <-1> 05/08/2021 13:20:50.077     [Info   ] - Starts Loading Component : System.Drawing 
